NAME_GARMIN,CATEGORY_GARMIN,Name,Detailed,Body parts,Image 1,Image 2,URL,Chest,Triceps,Delts,Abs,Pecs,Shoulders,Hips,Quads,Glutes,Back,Calves,Total Body,Legs,Obliques,Core,Upper Back,Lower Back,Hamstrings,Biceps,Spinal Erectors,Traps,Arms,Lats,Difficulty,Equipment,Nothing,Bench,Barbell,Dumbbells,Kettlebells,Sliding Discs,Box,Dip Device,Squat Rack,Jump Rope,Mat,Ab Wheel,Weight Plates,Swiss Ball,Cable Machine,Cable Attachment,Pull-up Bar,Focus,Description,Image1url,Image2url
SUMO_DEADLIFT_HIGH_PULL,DEADLIFT,Sumo Deadlift High Pull,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
TRAP_BAR_DEADLIFT,DEADLIFT,Trap Bar Deadlift,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WIDE_GRIP_BARBELL_DEADLIFT,DEADLIFT,Wide Grip Barbell Deadlift,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CABLE_CROSSOVER,FLYE,Cable Crossover,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
DECLINE_DUMBBELL_FLYE,FLYE,Decline Dumbbell Flye,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
INCLINE_DUMBBELL_FLYE,FLYE,Incline Dumbbell Flye,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
KETTLEBELL_FLYE,FLYE,Kettlebell Flye,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
KNEELING_REAR_FLYE,FLYE,Kneeling Rear Flye,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SINGLE_ARM_STANDING_CABLE_REVERSE_FLYE,FLYE,Single Arm Standing Cable Reverse Flye,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SWISS_BALL_DUMBBELL_FLYE,FLYE,Swiss Ball Dumbbell Flye,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
BARBELL_HIP_THRUST_WITH_BENCH,HIP_RAISE,Barbell Hip Thrust With Bench,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
BENT_KNEE_SWISS_BALL_REVERSE_HIP_RAISE,HIP_RAISE,Bent Knee Swiss Ball Reverse Hip Raise,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
BRIDGE_WITH_LEG_EXTENSION,HIP_RAISE,Bridge With Leg Extension,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CLAM_BRIDGE,HIP_RAISE,Clam Bridge,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
FRONT_KICK_TABLETOP,HIP_RAISE,Front Kick Tabletop,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
HIP_EXTENSION_AND_CROSS,HIP_RAISE,Hip Extension And Cross,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
HIP_RAISE_WITH_FEET_ON_SWISS_BALL,HIP_RAISE,Hip Raise With Feet On Swiss Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
HIP_RAISE_WITH_HEAD_ON_BOSU_BALL,HIP_RAISE,Hip Raise With Head On Bosu Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
HIP_RAISE_WITH_HEAD_ON_SWISS_BALL,HIP_RAISE,Hip Raise With Head On Swiss Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
HIP_RAISE_WITH_KNEE_SQUEEZE,HIP_RAISE,Hip Raise With Knee Squeeze,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
INCLINE_REAR_LEG_EXTENSION,HIP_RAISE,Incline Rear Leg Extension,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
MARCHING_HIP_RAISE,HIP_RAISE,Marching Hip Raise,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
MARCHING_HIP_RAISE_WITH_FEET_ON_A_SWISS_BALL,HIP_RAISE,Marching Hip Raise With Feet On A Swiss Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
REVERSE_HIP_RAISE,HIP_RAISE,Reverse Hip Raise,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SINGLE_LEG_HIP_RAISE_WITH_FOOT_ON_BENCH,HIP_RAISE,Single Leg Hip Raise With Foot On Bench,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SINGLE_LEG_HIP_RAISE_WITH_FOOT_ON_BOSU_BALL,HIP_RAISE,Single Leg Hip Raise With Foot On Bosu Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SINGLE_LEG_HIP_RAISE_WITH_FOOT_ON_FOAM_ROLLER,HIP_RAISE,Single Leg Hip Raise With Foot On Foam Roller,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SINGLE_LEG_HIP_RAISE_WITH_FOOT_ON_MEDICINE_BALL,HIP_RAISE,Single Leg Hip Raise With Foot On Medicine Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SINGLE_LEG_HIP_RAISE_WITH_HEAD_ON_BOSU_BALL,HIP_RAISE,Single Leg Hip Raise With Head On Bosu Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SINGLE_LEG_SWISS_BALL_HIP_RAISE_AND_LEG_CURL,HIP_RAISE,Single Leg Swiss Ball Hip Raise And Leg Curl,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_BENT_KNEE_SWISS_BALL_REVERSE_HIP_RAISE,HIP_RAISE,Weighted Bent Knee Swiss Ball Reverse Hip Raise,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_BRIDGE_WITH_LEG_EXTENSION,HIP_RAISE,Weighted Bridge With Leg Extension,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_CLAM_BRIDGE,HIP_RAISE,Weighted Clam Bridge,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_FRONT_KICK_TABLETOP,HIP_RAISE,Weighted Front Kick Tabletop,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_HIP_EXTENSION_AND_CROSS,HIP_RAISE,Weighted Hip Extension And Cross,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_HIP_RAISE,HIP_RAISE,Weighted Hip Raise,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_HIP_RAISE_WITH_FEET_ON_SWISS_BALL,HIP_RAISE,Weighted Hip Raise With Feet On Swiss Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_HIP_RAISE_WITH_HEAD_ON_BOSU_BALL,HIP_RAISE,Weighted Hip Raise With Head On Bosu Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_HIP_RAISE_WITH_HEAD_ON_SWISS_BALL,HIP_RAISE,Weighted Hip Raise With Head On Swiss Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_HIP_RAISE_WITH_KNEE_SQUEEZE,HIP_RAISE,Weighted Hip Raise With Knee Squeeze,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_INCLINE_REAR_LEG_EXTENSION,HIP_RAISE,Weighted Incline Rear Leg Extension,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_MARCHING_HIP_RAISE,HIP_RAISE,Weighted Marching Hip Raise,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_MARCHING_HIP_RAISE_WITH_FEET_ON_A_SWISS_BALL,HIP_RAISE,Weighted Marching Hip Raise With Feet On A Swiss Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_REVERSE_HIP_RAISE,HIP_RAISE,Weighted Reverse Hip Raise,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_SINGLE_LEG_HIP_RAISE,HIP_RAISE,Weighted Single Leg Hip Raise,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_SINGLE_LEG_HIP_RAISE_WITH_FOOT_ON_BENCH,HIP_RAISE,Weighted Single Leg Hip Raise With Foot On Bench,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_SINGLE_LEG_HIP_RAISE_WITH_FOOT_ON_BOSU_BALL,HIP_RAISE,Weighted Single Leg Hip Raise With Foot On Bosu Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_SINGLE_LEG_HIP_RAISE_WITH_FOOT_ON_FOAM_ROLLER,HIP_RAISE,Weighted Single Leg Hip Raise With Foot On Foam Roller,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_SINGLE_LEG_HIP_RAISE_WITH_FOOT_ON_MEDICINE_BALL,HIP_RAISE,Weighted Single Leg Hip Raise With Foot On Medicine Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_SINGLE_LEG_HIP_RAISE_WITH_HEAD_ON_BOSU_BALL,HIP_RAISE,Weighted Single Leg Hip Raise With Head On Bosu Ball,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
BAND_SIDE_LYING_LEG_RAISE,HIP_STABILITY,Band Side Lying Leg Raise,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
DEAD_BUG,HIP_STABILITY,Dead Bug,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
FIRE_HYDRANT_KICKS,HIP_STABILITY,Fire Hydrant Kicks,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
HIP_CIRCLES,HIP_STABILITY,Hip Circles,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
INNER_THIGH_LIFT,HIP_STABILITY,Inner Thigh Lift,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
LATERAL_WALKS_WITH_BAND_AT_ANKLES,HIP_STABILITY,Lateral Walks With Band At Ankles,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
LYING_ABDUCTION_STRETCH,HIP_STABILITY,Lying Abduction Stretch,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
PRETZEL_SIDE_KICK,HIP_STABILITY,Pretzel Side Kick,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
PRONE_HIP_INTERNAL_ROTATION,HIP_STABILITY,Prone Hip Internal Rotation,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
QUADRUPED,HIP_STABILITY,Quadruped,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
QUADRUPED_HIP_EXTENSION,HIP_STABILITY,Quadruped Hip Extension,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
QUADRUPED_WITH_LEG_LIFT,HIP_STABILITY,Quadruped With Leg Lift,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SIDE_LYING_LEG_RAISE,HIP_STABILITY,Side Lying Leg Raise,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SLIDING_HIP_ADDUCTION,HIP_STABILITY,Sliding Hip Adduction,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
STANDING_ADDUCTION,HIP_STABILITY,Standing Adduction,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
STANDING_CABLE_HIP_ABDUCTION,HIP_STABILITY,Standing Cable Hip Abduction,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
STANDING_HIP_ABDUCTION,HIP_STABILITY,Standing Hip Abduction,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
STANDING_REAR_LEG_RAISE,HIP_STABILITY,Standing Rear Leg Raise,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SUPINE_HIP_INTERNAL_ROTATION,HIP_STABILITY,Supine Hip Internal Rotation,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_DEAD_BUG,HIP_STABILITY,Weighted Dead Bug,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_EXTERNAL_HIP_RAISE,HIP_STABILITY,Weighted External Hip Raise,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_FIRE_HYDRANT_KICKS,HIP_STABILITY,Weighted Fire Hydrant Kicks,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_HIP_CIRCLES,HIP_STABILITY,Weighted Hip Circles,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_INNER_THIGH_LIFT,HIP_STABILITY,Weighted Inner Thigh Lift,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_PRETZEL_SIDE_KICK,HIP_STABILITY,Weighted Pretzel Side Kick,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_PRONE_HIP_INTERNAL_ROTATION,HIP_STABILITY,Weighted Prone Hip Internal Rotation,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_QUADRUPED_HIP_EXTENSION,HIP_STABILITY,Weighted Quadruped Hip Extension,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_QUADRUPED_WITH_LEG_LIFT,HIP_STABILITY,Weighted Quadruped With Leg Lift,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_SIDE_LYING_LEG_RAISE,HIP_STABILITY,Weighted Side Lying Leg Raise,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_SLIDING_HIP_ADDUCTION,HIP_STABILITY,Weighted Sliding Hip Adduction,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_STANDING_ADDUCTION,HIP_STABILITY,Weighted Standing Adduction,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_STANDING_HIP_ABDUCTION,HIP_STABILITY,Weighted Standing Hip Abduction,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_STANDING_REAR_LEG_RAISE,HIP_STABILITY,Weighted Standing Rear Leg Raise,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
WEIGHTED_SUPINE_HIP_INTERNAL_ROTATION,HIP_STABILITY,Weighted Supine Hip Internal Rotation,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SINGLE_ARM_KETTLEBELL_SWING,HIP_SWING,Single Arm Kettlebell Swing,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
STEP_OUT_SWING,HIP_SWING,Step Out Swing,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
BACK_EXTENSION_WITH_OPPOSITE_ARM_AND_LEG_REACH,HYPEREXTENSION,Back Extension With Opposite Arm And Leg Reach,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
BASE_ROTATIONS,HYPEREXTENSION,Base Rotations,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
BENT_KNEE_REVERSE_HYPEREXTENSION,HYPEREXTENSION,Bent Knee Reverse Hyperextension,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
HOLLOW_HOLD_AND_ROLL,HYPEREXTENSION,Hollow Hold And Roll,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
KICKS,HYPEREXTENSION,Kicks,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
KNEELING_SUPERMAN,HYPEREXTENSION,Kneeling Superman,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
KNEE_RAISES,HYPEREXTENSION,Knee Raises,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
LAT_PULL_DOWN_WITH_ROW,HYPEREXTENSION,Lat Pull Down With Row,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
MEDICINE_BALL_DEADLIFT_TO_REACH,HYPEREXTENSION,Medicine Ball Deadlift To Reach,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ONE_ARM_ONE_LEG_ROW,HYPEREXTENSION,One Arm One Leg Row,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
